ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size	uniq_id
55	1	6	1	0.00880348	0.0938268618253856	0.0938269	-2.05535	31
56	1	4	1	0.00880238	0.0938209997814988	0.093821	-2.0554	28
57	2	4	2	0.00880228	0.0938204668502561	0.0938205	-2.0554	7
58	2	6	2	0.008802	0.0938189746266713	0.093819	-2.05542	78
59	5	6	2	0.0088018	0.0938179087381508	0.0938179	-2.05543	93
60	2	4	2	0.008801	0.0938136450629651	0.0938136	-2.05547	51
61	2	6	2	0.00880046	0.0938107669726668	0.0938108	-2.05549	82
62	1	2	1	0.00879974	0.0938069293815761	0.0938069	-2.05553	63
63	4	6	2	0.00879876	0.0938017057414203	0.0938017	-2.05558	73
64	3	6	3	0.00879802	0.0937977611673114	0.0937978	-2.05562	16
65	3	6	2	0.00879786	0.0937969082646118	0.0937969	-2.05562	48
66	4	4	2	0.0087978	0.0937965884240999	0.0937966	-2.05563	68
67	2	6	2	0.0087978	0.0937965884240999	0.0937966	-2.05563	34
68	1	4	1	0.00879718	0.0937932833416125	0.0937933	-2.05566	54
69	2	4	2	0.00879704	0.0937925370165452	0.0937925	-2.05566	14
70	7	6	2	0.0087967	0.0937907244880857	0.0937907	-2.05568	29
71	3	6	2	0.00879584	0.0937861397009174	0.0937861	-2.05572	44
72	7	6	2	0.00879428	0.0937778225381673	0.0937778	-2.0558	23
73	3	6	2	0.00879404	0.0937765429091945	0.0937765	-2.05581	50
74	-1	6	2	0.0087934	0.0937731304798981	0.0937731	-2.05584	30
75	2	6	2	0.00879316	0.0937718507868966	0.0937719	-2.05586	6
76	5	6	2	0.008793	0.0937709976485267	0.093771	-2.05586	89
77	5	6	2	0.00879172	0.0937641722621173	0.0937642	-2.05593	87
78	5	6	3	0.00879078	0.0937591595525472	0.0937592	-2.05597	8
79	1	4	1	0.00879054	0.0937578796688577	0.0937579	-2.05598	98
80	1	4	1	0.00879052	0.0937577730110949	0.0937578	-2.05599	37
81	4	4	2	0.00879044	0.0937573463788305	0.0937573	-2.05599	84
82	3	6	2	0.00878998	0.0937548932056349	0.0937549	-2.05601	45
83	1	6	1	0.00878968	0.0937532932754898	0.0937533	-2.05603	104
84	-1	6	2	0.0087895	0.093752333304297	0.0937523	-2.05604	52
85	1	6	1	0.00878896	0.0937494533317395	0.0937495	-2.05606	33
86	5	6	2	0.00878864	0.093747746639586	0.0937477	-2.05608	100
87	3	6	2	0.00878818	0.0937452932151796	0.0937453	-2.0561	47
88	1	6	1	0.008788	0.0937443331620637	0.0937443	-2.05611	99
89	5	6	3	0.00878668	0.0937372924720999	0.0937373	-2.05618	86
90	7	6	2	0.0087859	0.0937331318158099	0.0937331	-2.05621	62
91	1	4	1	0.00878568	0.0937319582639774	0.093732	-2.05622	56
92	1	4	1	0.00878546	0.0937307846974515	0.0937308	-2.05624	55
93	4	4	2	0.00878452	0.0937257702022235	0.0937258	-2.05628	91
94	1	4	1	0.00878386	0.0937222492261043	0.0937222	-2.05631	42
95	3	6	2	0.00878336	0.0937195817318878	0.0937196	-2.05634	43
96	6	6	2	0.0087809	0.0937064565544979	0.0937065	-2.05646	10
97	4	6	2	0.0087806	0.0937048557973385	0.0937049	-2.05648	83
98	7	6	2	0.0087791	0.0936968516013212	0.0936969	-2.05655	92
99	4	6	2	0.00877896	0.0936961045081384	0.0936961	-2.05656	71
100	8	6	2	0.00877816	0.0936918352899547	0.0936918	-2.0566	20
101	7	6	2	0.008777	0.0936856445780249	0.0936856	-2.05665	15
102	1	6	1	0.00877524	0.0936762509924474	0.0936763	-2.05674	36
103	-1	6	2	0.00876248	0.0936081193059662	0.0936081	-2.05737	97
104	5	6	2	0.00876032	0.0935965811341419	0.0935966	-2.05748	12
